product_id,language_id,name,description,tag,meta_title,meta_description,meta_keyword,updates_meta,meta_h1,seo_keyword,seo_h1,seo_h2,seo_h3,image_title,image_alt
845,1,Букет из белых роз &quot;Белое облако&quot;,"&lt;div&gt;
	&lt;p&gt;
		Букет &laquo;Белое облако&raquo; - вызовет восхищение и самые позитивные эмоции любой девушки. Подарите ей букет цветов из белых роз, альтромерий и будьте уверены - дама сердца не сможет Вам отказать.&lt;/p&gt;
	&lt;p&gt;
		&lt;b&gt;Состав:&lt;/b&gt; 5 белых (кремовых) роз, 3 белые альстромерии, 1 белая лилия, экзотическая зелень, белый бант.&lt;br /&gt;
		&lt;b&gt;Размер:&lt;/b&gt; высота &ndash; 50 см, диаметр &ndash; 25 см.&lt;br /&gt;
		&lt;b&gt;Номер товара:&lt;/b&gt; 7-11.&lt;br /&gt;
		&lt;b&gt;Поставщик:&lt;/b&gt; ООО &laquo;ЗиВиС-Опт&raquo;. Минск, Беларусь &lt;br /&gt;
		&lt;b&gt;Страна происхождения:&lt;/b&gt; цветы Нидерланды / Эквадор.&lt;/p&gt;
	&lt;p&gt;
		Пожалуйста, ознакомьтесь с &lt;a href=&quot;/pravila-dostavki-mezhdunarodnyh-zakazov&quot; target=&quot;_blank&quot;&gt;&laquo;Правилами международной доставки&raquo;&lt;/a&gt;.&lt;/p&gt;
&lt;/div&gt;",,"Купить букет из белых роз Белое облако – доставка по Минску, Беларуси и миру","Букет из белых роз 'Белое облако' с доставкой в Минск. Только незабываемые впечатления клиента, качественное оформление мероприятий, интересные идеи. Sendflowers.by – доставка цветов по всему миру.","купить розы, доставка роз, цветы розы, букет из роз, белые розы, букет из белых роз",0,Букет из белых роз &quot;Белое облако&quot;,,,,,,
845,2,Bouquet of flowers &quot;White Cloud&quot;,"&lt;div &gt;
	&lt;div &gt;
		&lt;div&gt;
			&lt;p&gt;
				This soft and stunning &lt;em&gt;bouquet&lt;/em&gt; features unique white roses perfectly complemented by &lt;em&gt;white&lt;/em&gt; alstromeria. The Roses White &lt;em&gt;Cloud bouquet&lt;/em&gt; is fitting for any occasion. &lt;/p&gt;
		&lt;/div&gt;
		&lt;div&gt;
			&lt;strong&gt;Flowers:&lt;/strong&gt; Round bouquet of 5 white (cream) roses, 3 white Alstroemeria, 1 white lily, with greenery, in white ribbon&lt;/div&gt;
		&lt;div&gt;
			&lt;strong&gt;Product name:&lt;/strong&gt; Bouquet of flowers &quot;White cloud&quot;&lt;br /&gt;
			&lt;strong&gt;Product ID:&lt;/strong&gt; 7-11&lt;br /&gt;
			&lt;strong&gt;Sizes:&lt;/strong&gt; diameter: 25 cm, height: 50 cm.&lt;/div&gt;
		&lt;div&gt;
			 &lt;/div&gt;
		&lt;div&gt;
			Service supplier location: Minsk, Belarus. International Flower Delivery: by local Teleflora florist. Same Day. Guarantee.&lt;/div&gt;
		&lt;p&gt;
			Please, familiarize with the &lt;a href=&quot;/delivery-terms-of-international-orders&quot; target=&quot;_blank&quot;&gt;Delivery terms of international orders&lt;/a&gt;.&lt;/p&gt;
	&lt;/div&gt;
&lt;/div&gt;",,"Order Bouquet of flowers White Cloud Online – Flowers Delivery to Minsk, Belarus and International","Order bouquet of flowers 'White Cloud' online – flower-shop.by – flowers delivery to Minsk, Belarus and International.","rose, white rose, send white roses to Belarus, send white roses to Minsk, white roses delivery in Belarus, white roses delivery in Minsk, white roses bouquet",0,Bouquet of flowers &quot;White Cloud&quot;,,,,,,
846,2,Bonsai Tree🌿,"&lt;h2&gt;Order bonsai tree ?? with delivery to Belarus&lt;/h2&gt; &lt;p&gt;
	&lt;strong&gt;Product name:&lt;/strong&gt; Bonsai Tree🌿&lt;br&gt;
	&lt;strong&gt;Product ID:&lt;/strong&gt; 7-12&lt;br&gt;
	&lt;strong&gt;Sizes:&lt;/strong&gt; height: 30-35 cm.&lt;/p&gt;
&lt;p&gt;
	Service supplier location: Minsk, Belarus. International Flower Delivery: by local Teleflora florist. Same Day. Guarantee.&lt;/p&gt;
&lt;p&gt;
	Please, familiarize with the &lt;a href=&quot;/delivery-terms-of-international-orders&quot; target=&quot;_blank&quot;&gt;Delivery terms of international orders&lt;/a&gt;.&lt;/p&gt;",,"Order Bonsai Tree🌿  Online Today  – Blooming Green Plants  Delivery in Minsk, Belarus and International","Order Bonsai Tree🌿 online today – Flower-shop.by – blooming green plants delivery in Minsk, Belarus and International.","Blooming Plants, Orchid flowers, Orchid plants, Green Plants, flowers Belarus, send Blooming Plants to Belarus, send Green Plants to Belarus, Blooming Plants delivery Belarus, send Green Plants in Minsk, send orchid Minsk, send orchid Belarus.",0,Bonsai Tree🌿,,,,,,
846,1,Горшечное растение &quot;Дерево Бансай&quot;,"&lt;div&gt;
	&lt;p&gt;
		&lt;b&gt;Состав:&lt;/b&gt; Дерево Бансай, керамический горшок &lt;br /&gt;
		&lt;b&gt;Размер:&lt;/b&gt; высота – 30-35 см.&lt;br /&gt;
		&lt;b&gt;Номер товара:&lt;/b&gt; Горшечное растение &quot;Дерево Бансай&quot;  7-12.&lt;br /&gt;
		&lt;b&gt;Поставщик:&lt;/b&gt; ООО «ЗиВиС-Опт». Минск, Беларусь &lt;br /&gt;
		&lt;b&gt;Страна происхождения:&lt;/b&gt; горшечное растение - Нидерланды / Эквадор.&lt;/p&gt;
	&lt;p&gt;
		Пожалуйста, ознакомьтесь с &lt;a href=&quot;/pravila-dostavki-mezhdunarodnyh-zakazov&quot; target=&quot;_blank&quot;&gt;«Правилами международной доставки»&lt;/a&gt;.&lt;/p&gt;
&lt;/div&gt;",,"Купить горшечное растение &quot;Дерево Бансай&quot;  - доставка по Минску, Беларуси и миру","Горшечное растение 'Дерево Бансай' c доставкой по Минску. Sendflowers.by – хорошее настроение получателя, бережное отношение, широкий ассортимент подарков. Заказать цветы по Беларуси и по миру.","горшечные растения купить, заказать горшечные растения, международная доставка растений",0,Горшечное растение &quot;Дерево Бансай&quot;,gorshechnoe-rastenie-derevo-bansaj,,,,,
847,2,White Teddy bear &quot;I love you&quot; 190 cm (only to Belarus),"&lt;p&gt;
	&lt;span&gt;Well, a very large bear....&lt;/span&gt;&lt;/p&gt;
&lt;p&gt;
	&lt;/p&gt;",,White Teddy bear &quot;I love you&quot; 190 cm,"Large white teddy bear 'I love you' 190 cm high. A huge choice of bouquets for any event and fast service. Flower-shop.by – careful delivery of flowers and gifts to your home in Minsk, Belarus and around the world.","buy teddy bear, buy big teddy bear, teddy bear toy, teddy bear price",0,White Teddy bear &quot;I love you&quot; 190 cm (only to Belarus),,,,,,
847,1,Белый плюшевый мишка &quot;I love you&quot; 190 см (только по Беларуси),"&lt;p&gt;
	Ну очень большой мишка....&lt;/p&gt;
&lt;p&gt;
	&lt;/p&gt;",,"Заказать плюшевого мишку - высота 190 см, доставка по Минску, Беларуси и миру","Большой белый плюшевый мишка 'I love you' высотой 190 см с доставкой Беларусь. Только хорошее настроение получателя, незабываемые впечатления клиента, профессиональные флористы. Sendflowers.by – цветы и подарки по Минску и по миру.","купить мягкую игрушку мишку, купить большого плюшевого мишку, игрушка плюшевый мишка, плюшевый мишка цена",0,Белый плюшевый мишка &quot;I love you&quot; 190 см (только по Беларуси),belyj-plyushevyj-mishka-i-love-you-190-sm-tolko-po-belarusi,,,,,
848,1,Подарочный набор Сувенир Ангел с красной розой,"&lt;div&gt;
	&lt;p&gt;
		Ангелы считаются символом просветления, исполнителями божественной воли и посредниками между Богом и людьми !  Подарочный набор &quot;Ангел&quot; с розой класса премиум с декором и оформлением - достойный выбор подарка для Любимых.  Символ постоянной защиты.&lt;/p&gt;
	&lt;p&gt;
		&lt;b&gt;Состав:&lt;/b&gt; 1 красная роза, 1 ветка чики, красная сетка или фетр, красный бант, сувенир &laquo;Ангел&raquo;.&lt;br /&gt;
		&lt;b&gt;Размер:&lt;/b&gt; высота цветов &ndash; 50 см.&lt;br /&gt;
		&lt;b&gt;Номер товара:&lt;/b&gt; 33555.&lt;br /&gt;
		&lt;b&gt;Поставщик:&lt;/b&gt; цветы &ndash; ООО &laquo;ЗиВиС-Опт&raquo;, сувенир &ndash; ИП Кот Л.Б.&lt;br /&gt;
		&lt;b&gt;Страна происхождения:&lt;/b&gt; цветы &ndash; Нидерланды / Эквадор, сувенир &ndash; Беларусь.&lt;/p&gt;
	&lt;p&gt;
		&lt;strong&gt;Важно: &lt;/strong&gt;Сувенир Ангел доступен для доставки только на территории Республики Беларусь. При доставке в другие страны мира - будет предложена замена на иные сопутствующие товары с цветами...&lt;/p&gt;
	&lt;p&gt;
		Пожалуйста, ознакомьтесь с &lt;a href=&quot;/pravila-dostavki-mezhdunarodnyh-zakazov&quot; target=&quot;_blank&quot;&gt;&laquo;Правилами международной доставки&raquo;&lt;/a&gt;.&lt;/p&gt;
&lt;/div&gt;",,"Купить Подарочный набор с Сувениром Ангел и красной розой с доставкой по Минску, Беларуси и миру.","Доставка сувениров с цветами и букетами по Минску. Только быстрый фидбек, хорошее настроение получателя, незабываемые впечатления клиента. Sendflowers.by – цветы и подарки по Минску и по миру.","сайт сувениров,
магазин сувениров и подарков,
сувениры с доставкой,
подарки сувениры доставка,
купить сувениры с доставкой",0,Подарочный набор Сувенир Ангел с красной розой,,,,,,
848,2,Premium Red Rose &amp; Angel Gift Set,"&lt;p&gt;
	The word angel in English is derive from Late Latin angelus &quot;messenger&quot;, which in turn was borrowed from Late Greek . Send Guardian Angel Gift to your Loved Ones! &lt;/p&gt;
&lt;p&gt;
	&lt;strong&gt;Flowers: &lt;/strong&gt;bouquet of 1 red roses, greens, in red felt with red ribbon&lt;br /&gt;
	&lt;strong&gt;Product name: &lt;/strong&gt;&lt;strong&gt;1 red rose bouquet + gift angel&lt;/strong&gt;&lt;br /&gt;
	&lt;strong&gt;Product ID:&lt;/strong&gt; 3-07&lt;br /&gt;
	&lt;strong&gt;Sizes: &lt;/strong&gt;height: 50 cm.&lt;/p&gt;
&lt;p&gt;
	Service supplier location: Minsk, Belarus. International Flower Delivery: by local Teleflora florist. Same Day. Guarantee.&lt;/p&gt;
&lt;p&gt;
	Note: Note: Gift Angel is available for delivery only in the Republic of Belarus. Sending the Gift Set Angel Internationally Substitution with a souvenir Angel be made with other item of greater or equal value if necessary to guarantee timely delivery. ( such as soft toy teddy bear or box of chocolates) &lt;/p&gt;
&lt;p &gt;
	&lt;span &gt;Please, familiarize with the &lt;/span&gt; &lt;a href=&quot;/delivery-terms-of-international-orders&quot;  target=&quot;_blank&quot;&gt;Delivery terms of international orders&lt;/a&gt;.&lt;/p&gt;",,"Order Premium Red Rose &amp; Angel Gift Set Online  – Flowers Delivery in Minsk, Belarus","Order Premium Red Rose$ Angel Gift Set Online  – Flower-shop.by Flowers Delivery in Minsk, Belarus.","rose, red rose, send red roses to Belarus, send red roses to Minsk, red roses delivery in Belarus, red roses delivery in Minsk, red roses bouquet, Helium Balloon Mylar",0,Premium Red Rose &amp; Angel Gift Set,,,,,,
849,1,"Подарочный набор из Красных роз, гелиевого шарика и сувенира Ангел","&lt;div&gt;
	&lt;p&gt;
		Ангелы &mdash; символы предвестников священного, которые сопровождают нас &lt;wbr&gt;и помогают, когда это необходимо. Подарочный набор &quot;Ангел&quot; - отличный выбор для подарка самым близким людям.  Символ постоянной защиты.&lt;/wbr&gt;&lt;/p&gt;
	&lt;p&gt;
		&lt;b&gt;Состав набора &lt;/b&gt;&laquo;Ангел&raquo;&lt;b&gt;:&lt;/b&gt;  букет из 7 красных роз, сувенир , серебрянный гелиевый  шарик. &lt;/p&gt;
	&lt;p&gt;
		&lt;b&gt;Размер :&lt;/b&gt; высота цветов &ndash; 50 см.&lt;br /&gt;
		&lt;b&gt;Номер товара:&lt;/b&gt; 33557.&lt;/p&gt;
	&lt;p&gt;
		&lt;b&gt;Поставщик:&lt;/b&gt; цветы &ndash; ООО &laquo;ЗиВиС-Опт&raquo;, сувенир &ndash; ИП Кот Л.Б, шарик &ndash; ООО &laquo;Шартэ&raquo;.&lt;br /&gt;
		&lt;b&gt;Страна происхождения:&lt;/b&gt; цветы &ndash; Нидерланды / Эквадор, сувенир &ndash; Беларусь, воздушный  шарик &ndash; Китай.&lt;/p&gt;
	&lt;p&gt;
		&lt;strong&gt;Важно: &lt;/strong&gt;Сувенир Ангел доступен для доставки только на территории Республики Беларусь. При доставке в другие страны мира - будет предложена замена на иные сопутствующие товары с цветами...&lt;/p&gt;
	&lt;p&gt;
		Пожалуйста, ознакомьтесь с &lt;a href=&quot;/pravila-dostavki-mezhdunarodnyh-zakazov&quot; target=&quot;_blank&quot;&gt;&laquo;Правилами международной доставки&raquo;&lt;/a&gt;.&lt;/p&gt;
&lt;/div&gt;",,"Купить Подарочный набор  из Красных роз, гелиевого шарика и сувенира Ангел с доставкой по Минску и Беларуси","Букет из 7 красных роз с серебрянным гелиевым шаром и сувениром Ангел с доставкой в Минск. Только большой выбор продукции, интересные идеи, качественная продукция. Sendflowers.by – доставка цветов по всему миру.","красные розы, роза, гелевый шарик, купить, доставка по Минску, Беларуси",0,"Подарочный набор из Красных роз, гелиевого шарика и сувенира Ангел",,,,,,
849,2,Red Roses&amp; Silver Helium Balloon Mylar Gift Set For Angel,"&lt;p&gt;
	An&lt;strong&gt; angel &lt;/strong&gt;is a spiritual being superior to humans in power and intelligence. Angels are typically described as benevolent, dreadful, and endowed with wisdom and knowledge of earthly events. Order Guardian Angel Gift for your Loved Ones! &lt;/p&gt;
&lt;p&gt;
	&lt;strong&gt;Flowers: &lt;/strong&gt;Round bouquet of 7 red roses with red ribbon&lt;br /&gt;
	&lt;strong&gt;Product name: &lt;/strong&gt;7 red roses+silver helium balloon + gift &quot;angel&quot;&lt;br /&gt;
	&lt;strong&gt;Product ID:&lt;/strong&gt; 33557&lt;br /&gt;
	&lt;strong&gt;Sizes: &lt;/strong&gt;height: 50 cm.&lt;/p&gt;
&lt;p&gt;
	Service supplier location: Minsk, Belarus. International Flower Delivery: by local Teleflora florist. Same Day. Guarantee.&lt;/p&gt;
&lt;p&gt;
	Note: Note: Gift Angel is available for delivery only in the Republic of Belarus. Sending the Gift Set Angel Internationally Substitution with a souvenir Angel be made with other item of greater or equal value if necessary to guarantee timely delivery. ( such as soft toy teddy bear or box of chocolates) &lt;/p&gt;
&lt;p &gt;
	&lt;span &gt;Please, familiarize with the&lt;/span&gt; &lt;a href=&quot;/delivery-terms-of-international-orders&quot;  target=&quot;_blank&quot;&gt;Delivery terms of international orders&lt;/a&gt;.&lt;/p&gt;",,"Order Red Roses&amp; Silver Helium Balloon Mylar Gift Set For Angel Online – Flowers Delivery in Minsk, Belarus","Order Red Roses&amp; Silver Helium Balloon Mylar Gift Set For Angel Online Flower-shop.by – Flowers Delivery in Minsk, Belarus.","rose, red rose, send red roses to Belarus, send red roses to Minsk, red roses delivery in Belarus, red roses delivery in Minsk, red roses bouquet, Helium Balloon Mylar",0,Red Roses&amp; Silver Helium Balloon Mylar Gift Set For Angel,,,,,,
850,1,"Фольгированный шарик &quot;С Днём Рождения&quot;, №2","&lt;div&gt;
	&lt;p&gt;
		&lt;b&gt;Номер и наименование товара:&lt;/b&gt; Гелиевый фольгированный шарик &quot;Звезда&quot;, чёрная, №73&lt;br /&gt;
		&lt;b&gt;Поставщик:&lt;/b&gt; ООО &laquo;Шартэ&raquo;,.&lt;br /&gt;
		&lt;b&gt;Страна происхождения:&lt;/b&gt; Китай.&lt;/p&gt;
	&lt;p&gt;
		Пожалуйста, ознакомьтесь с &lt;a href=&quot;/pravila-dostavki-mezhdunarodnyh-zakazov&quot; target=&quot;_blank&quot;&gt;&laquo;Правилами международной доставки&raquo;&lt;/a&gt;. Просим Вас обратить внимание, что товары представленные в разделе &laquo;Воздушные шары&raquo; доставляются только &lt;b&gt;с цветочной продукцией&lt;/b&gt;. Гарантированная доставка осуществляется только по территории Республики Беларусь. При международной доставке, шары и сувениры будут отличаться по внешнему виду от представленных на сайте и наличия у флориста в стране доставки.&lt;/p&gt;
&lt;/div&gt;",,"Купить гелиевый шарик &quot;С Днём Рождения &quot;, №2 с доставкой по Минску",У нас вы можете заказать фольгированный шарик 'С Днём Рождения' №2 в Минск с круглосуточным приемом заказов. Купите гелиевые шарики с доставкой по Минску. Звоните сейчас! +375 (29) 388-65-54.,,0,"Фольгированный шарик &quot;С Днём Рождения&quot;, №2",,,,,,
850,2,Foil&amp;Mylar Balloon &quot;Black star&quot; filled with Helium № 73,"&lt;p &gt;
	&lt;strong &gt;Product name:  &lt;/strong&gt;Balloon &quot;Black star&quot; filled with Helium №73&lt;br  /&gt;
	&lt;strong &gt;Product ID: 73
	&lt;style type=&quot;text/css&quot;&gt;
	&lt;/style&gt;
	&lt;/strong&gt;
	&lt;style type=&quot;text/css&quot;&gt;
	&lt;/style&gt;
	&lt;br  /&gt;
	&lt;strong &gt;Sizes: &lt;/strong&gt;height: 25-35 cm.&lt;/p&gt;
&lt;p &gt;
	&lt;strong &gt;&lt;strong &gt;&lt;strong &gt;&lt;strong &gt;&lt;strong &gt;&lt;strong &gt;&lt;strong &gt;Service supplier location: Minsk, Belarus. International Flower Delivery: by local Teleflora florist. Same Day. Guarantee. Please, familiarize with the &lt;a href=&quot;/delivery-terms-of-international-orders&quot;  target=&quot;_blank&quot;&gt;Delivery terms of international orders&lt;/a&gt;. &lt;span &gt;Pay attention that goods presented in section &quot;Helium balloons&quot; are passed to shipping &lt;/span&gt;&lt;strong &gt;only together with flower production&lt;/strong&gt;&lt;span &gt;.  We guarantee delivery of balloons and souvenirs &quot;&lt;/span&gt;&lt;strong &gt;as pictured on the website&lt;/strong&gt;&lt;span &gt;&quot; only on the territory of the Republic of Belarus. International delivery of balloons and souvenirs is possible but items may vary in shape and appearance , but will match the quality and the number of subs.&lt;/span&gt;&lt;/strong&gt;&lt;/strong&gt;&lt;/strong&gt;&lt;/strong&gt;&lt;/strong&gt;&lt;/strong&gt;&lt;/strong&gt;&lt;/p&gt;",,"Send Foil&amp;Mylar Balloon &quot;Black star&quot; filled with Helium Online - Gifts Delivery to Minsk, Belarus and International","Delivery of souvenirs with flowers and bouquets. Gel balloon 'Happy Birthday' is a great addition to the main gift. Sendflowers.by - careful delivery of flowers and gifts to your home in Minsk, Belarus and around the world.",,0,Foil&amp;Mylar Balloon &quot;Black star&quot; filled with Helium № 73,,,,,,
851,1,"Плюшевый мишка с сердцем, коричневый","&lt;div&gt;
	&lt;div&gt;
		&lt;p&gt;
			&lt;strong&gt;Мягкая игрушка доставляется в подарочном оформлении с открыткой.&lt;/strong&gt;&lt;/p&gt;
		&lt;p&gt;
			&lt;b&gt;Высота:&lt;/b&gt; 23 см.&lt;br /&gt;
			&lt;b&gt;Ширина:&lt;/b&gt; 17 см.&lt;br /&gt;
			&lt;b&gt;Номер товара:&lt;/b&gt; 33562.&lt;br /&gt;
			&lt;b&gt;Поставщик:&lt;/b&gt; ЧП БелМехТойс.&lt;br /&gt;
			&lt;b&gt;Cтрана происхождения:&lt;/b&gt; Беларусь.&lt;/p&gt;
		&lt;p&gt;
			Пожалуйста, ознакомьтесь с &lt;a href=&quot;/pravila-dostavki-mezhdunarodnyh-zakazov&quot; target=&quot;_blank&quot;&gt;«Правилами международной доставки»&lt;/a&gt;.&lt;/p&gt;
		&lt;p&gt;
			Просим Вас обратить внимание, что товары представленные в разделе «Мягкие игрушки» передаются в доставку только &lt;b&gt;с цветочной продукцией&lt;/b&gt;.&lt;/p&gt;
	&lt;/div&gt;
&lt;/div&gt;",,"Заказать плюшевого мишку с сердцем, коричневый - доставка по Минску, Беларуси и миру","Плюшевый медведь &quot;Сашка&quot; и пальма &quot;Нолина&quot; в горшке. Огромный выбор букетов для любого события и быстрый сервис. Sendflowers.by - бережная доставка цветов и подарков на дом по Минску, Беларуси и миру.",,0,"Плюшевый мишка с сердцем, коричневый",plyushevyj-mishka-s-serdcem-korichnevyj,,,,,
856,2,Roses in a Luxury Box and Teddy Bear ,"&lt;p&gt;
	&lt;strong&gt;Flowers: &lt;/strong&gt;Flowers in a box to include arragement of 15 mixed color hight quality  short stem roses (red, white, pink color roses) with greens, red ribbon, a Luxury Box and a  teddy bear soft toy. &lt;/p&gt;
&lt;p&gt;
	&lt;strong&gt;Product name: &lt;/strong&gt;Roses in a Luxury Box and Teddy Bear &lt;br /&gt;
	&lt;strong&gt;Product ID:&lt;/strong&gt; 123&lt;br /&gt;
	&lt;strong&gt;Sizes: &lt;/strong&gt; diameter: 20 cm, height: 20 cm.&lt;/p&gt;
&lt;p&gt;
	Service supplier location: Minsk, Belarus. International Flower Delivery: by local Teleflora florist. Same Day. Guarantee.&lt;/p&gt;
&lt;p&gt;
	Please, familiarize with the &lt;a href=&quot;/delivery-terms-of-international-orders&quot; target=&quot;_blank&quot;&gt;Delivery terms of international orders&lt;/a&gt;.&lt;/p&gt;",,"Send Roses in Box to Minsk, Belarus - Flower Delivery in Belarus","Flowers in a box, high quality roses in a Box.
Flower-shop.by - send flowers to Minsk, Belarus","Flowers in a box, Roses in a Luxury Box, bloom boxes, send flowers to Minsk, Belarus",0,Roses in a Luxury Box and Teddy Bear &amp;#9825;,,,,,,
842,1,"Плюшевая игрушка Пандочка, 40 см","&lt;div&gt;
	&lt;p&gt;
		&lt;strong&gt;Мягкая игрушка доставляется в подарочном оформлении с открыткой.&lt;/strong&gt;&lt;/p&gt;
	&lt;p&gt;
		&lt;b&gt;Высота:&lt;/b&gt; 40 см.&lt;br /&gt;
		&lt;b&gt;Номер товара:&lt;/b&gt; 17&lt;br /&gt;
		&lt;b&gt;Поставщик:&lt;/b&gt; ООО «БелаТойс».&lt;br /&gt;
		&lt;b&gt;Cтрана происхождения:&lt;/b&gt; Беларусь.&lt;/p&gt;
	&lt;p&gt;
		Пожалуйста, ознакомьтесь с &lt;a href=&quot;/pravila-dostavki-mezhdunarodnyh-zakazov&quot; target=&quot;_blank&quot;&gt;«Правилами международной доставки»&lt;/a&gt;.&lt;/p&gt;
	&lt;p&gt;
		Просим Вас обратить внимание, что товары представленные в разделе «Мягкие игрушки» передаются в доставку только &lt;b&gt;с цветочной продукцией&lt;/b&gt;.&lt;/p&gt;
&lt;/div&gt;",,"Заказать плюшевую игрушку Панда - доставка по Минску, Беларуси","Плюшевый медведь Панда в Минск. Мы — это оперативная доставка, профессиональные флористы, быстрый фидбек. Sendflowers.by – доставка цветов и подарков по Беларуси и за границу.","купить мягкую игрушку панда, купить большого плюшевого мишку, игрушка плюшевый мишка, плюшевый мишка цена",0,"Плюшевая игрушка Пандочка, 40 см",plyushevaya-igrushka-pandochka-40-sm,,,,,
842,2,"Plush toy Panda bear, 40 cm","&lt;p&gt;
	&lt;strong&gt;Product name:&lt;/strong&gt; Plush toy Panda bear, 40 cm&lt;br /&gt;
	&lt;strong&gt;Product ID:&lt;/strong&gt; 17&lt;br /&gt;
	&lt;strong&gt;Height:&lt;/strong&gt; 40 cm.&lt;br /&gt;
	&lt;strong&gt;Package:&lt;/strong&gt; no&lt;br /&gt;
	&lt;strong&gt;Made: &lt;/strong&gt;Belarus&lt;/p&gt;
&lt;p&gt;
	Please, familiarize with the &lt;a href=&quot;/delivery-terms-of-international-orders&quot; target=&quot;_blank&quot;&gt;Delivery terms of international orders&lt;/a&gt;. Pay attention that goods presented in section &quot;Soft toys&quot; are passed to shipping &lt;strong&gt;only together with flower production&lt;/strong&gt;. Soft toys, cards, chocolates and candies may vary in shape and appearance, but will match the quality and the number of subs.&lt;/p&gt;",,"Order Soft toy teddy bear Panda Online - Presents Delivery to Minsk, Belarus.","Plush toy Panda bear, 40 cm. Huge selection of toys and fast service. flower-shop.by -careful delivery of flowers and toys at home in Minsk, Belarus and the world.","Panda Teddy bear, cheap Teddy bears, buy a Teddy bear cheap, Teddy bears, order a Teddy bear",0,"Plush toy Panda bear, 40 cm",,,,,,
855,1,Разноцветные розы в шляпной коробке ,"&lt;div&gt;
	&lt;p&gt;
		Этот букет из красных и белых роз позволит сказать, без слов о Ваших самых нежных чувствах.&lt;/p&gt;
	&lt;p&gt;
		&lt;b&gt;Состав:&lt;/b&gt; 15 роз (белые, красные, розовые), зелень, шляпная коробка, красный бант, флористическая губка.&lt;br /&gt;
		&lt;b&gt;Размер:&lt;/b&gt; высота – 20 см, диаметр – 20 см.&lt;br /&gt;
		&lt;b&gt;Номер товара:&lt;/b&gt;  Разноцветные розы в шляпной коробке # 122.&lt;br /&gt;
		&lt;b&gt;Поставщик:&lt;/b&gt; ООО «ЗиВиС-Опт». Минск, Беларусь&lt;br /&gt;
		&lt;b&gt;Страна происхождения цветов:&lt;/b&gt; Нидерланды / Эквадор.&lt;/p&gt;
	&lt;p&gt;
		Пожалуйста, ознакомьтесь с &lt;a href=&quot;/pravila-dostavki-mezhdunarodnyh-zakazov&quot; target=&quot;_blank&quot;&gt;«Правилами международной доставки»&lt;/a&gt;.&lt;/p&gt;
&lt;/div&gt;",,"Купить цветы в шляпной коробке &amp;#9825; - розы разноцветные с доставкой по Минску, Беларуси и миру","Разноцветные розы в шляпной коробке в Беларусь. Мы — это незабываемые впечатления клиента, бережное отношение, большой выбор продукции. Sendflowers.by – доставка цветов и подарков по Беларуси и по всему миру.",,0,Разноцветные розы в шляпной коробке &amp;#9825;,raznocvetnye-rozy-v-shlyapnoj-korobke-9825,,,,,
